t, Precipitation, Flow
04/14/12,0,2485.222
04/14/12,0,2485.228
04/14/12,0,2485.234
04/14/12,0,2485.24
04/14/12,0,2485.247
04/14/12,0,2485.253
04/15/12,0,2485.259
04/15/12,0,2485.265
04/15/12,0,2485.271
04/15/12,0,2485.277
04/15/12,0,2485.283
04/15/12,0,2485.289
04/15/12,0,2485.295
04/15/12,0,2485.301
04/15/12,0,2485.307
04/15/12,0,2485.313
04/16/12,0,2485.319
04/16/12,0,2485.325
04/16/12,0,2485.331
04/16/12,0,2485.337
04/16/12,0,2485.343
04/16/12,0,2485.35
04/16/12,0,2485.356
04/16/12,0,2485.362
04/16/12,0,2485.368
04/16/12,0,2485.374
04/17/12,0,2485.38
04/17/12,0,2485.386
04/17/12,0,2485.392
04/17/12,0,2485.398
04/17/12,0,2485.404
04/17/12,1.334293E-05,2485.41
04/17/12,0.0001744987,2485.416
04/17/12,0,2485.422
04/17/12,0,2485.428
04/17/12,0,2485.434
04/18/12,0,2485.44
04/18/12,0,2485.446
04/18/12,0,2485.453
04/18/12,0,2485.459
04/18/12,0,2485.465
04/18/12,0,2485.471
04/18/12,0,2485.477
04/18/12,0,2485.483
04/18/12,0,2485.489
04/18/12,0,2485.495
04/19/12,0,2485.501
04/19/12,0,2485.507
04/19/12,0,2485.513
04/19/12,0,2485.519
04/19/12,0,2485.525
04/19/12,0,2485.531
04/19/12,0,2485.537
04/19/12,0,2485.543
04/19/12,0,2485.55
04/19/12,0,2485.556
04/20/12,0,2485.562
04/20/12,0,2485.568
04/20/12,0,2485.574
04/20/12,0,2485.58
04/20/12,0,2485.586
04/20/12,0,2485.592
04/20/12,0,2485.598
04/20/12,0,2485.604
04/20/12,0.0003889599,2485.61
04/20/12,0,2485.616
04/21/12,0,2485.622
04/21/12,0,2485.628
04/21/12,0,2485.634
04/21/12,0.0001333333,2485.64
04/21/12,4.572017E-05,2485.646
04/21/12,0.0007934005,2485.653
04/21/12,0.001093327,2485.659
04/21/12,0.00121104,2485.665
04/21/12,0.0002429012,2485.671
04/21/12,0.0002965723,2485.677
04/22/12,1.380337E-05,2485.683
04/22/12,0,2485.689
04/22/12,0.0001866571,2485.695
04/22/12,0,2485.701
04/22/12,0,2485.707
04/22/12,0,2485.713
04/22/12,0,2485.719
04/22/12,0.0001843026,2485.725
04/22/12,0,2485.731
04/22/12,0,2485.737
04/23/12,0,2485.743
04/23/12,0,2485.749
04/23/12,0,2485.756
04/23/12,0,2485.762
04/23/12,0,2485.768
04/23/12,0,2485.774
04/23/12,0,2485.78
04/23/12,0,2485.786
04/23/12,0,2485.792
04/23/12,0,2485.798
04/24/12,0,2485.804
04/24/12,0,2485.81
04/24/12,0,2485.816
04/24/12,0,2485.822
04/24/12,0,2485.828
04/24/12,0,2485.834
04/24/12,0,2485.84
04/24/12,0,2485.846
04/24/12,0,2485.852
04/24/12,0,2485.859
04/25/12,0,2485.865
04/25/12,0,2485.871
04/25/12,0,2485.877
04/25/12,0.0001333333,2485.883
04/25/12,0,2485.889
04/25/12,0,2485.895
04/25/12,0,2485.901
04/25/12,0,2485.907
04/25/12,0,2485.913
04/25/12,0,2485.919
04/26/12,0,2485.925
04/26/12,0,2485.931
04/26/12,0,2485.937
04/26/12,0,2485.943
04/26/12,0,2485.949
04/26/12,0,2485.955
04/26/12,0,2485.962
04/26/12,0,2485.968
04/26/12,0,2485.974
04/26/12,0,2485.98
04/27/12,0,2485.986
04/27/12,0,2485.992
04/27/12,0,2485.998
04/27/12,0,2486.004
04/27/12,0,2486.01
04/27/12,0,2486.016
04/27/12,0,2486.022
04/27/12,9.332853E-05,2486.028
04/27/12,3.333333E-05,2486.034
04/27/12,0,2486.04
04/28/12,0.0002,2486.046
04/28/12,4.042292E-05,2486.052
04/28/12,0,2486.059
04/28/12,0,2486.065
04/28/12,0,2486.071
04/28/12,0,2486.077
04/28/12,0,2486.083
04/28/12,0,2486.089
04/28/12,0,2486.095
04/28/12,0,2486.101
04/29/12,0,2486.107
04/29/12,0,2486.113
04/29/12,0,2486.119
04/29/12,0,2486.125
04/29/12,0,2486.131
04/29/12,0,2486.137
04/29/12,0,2486.143
04/29/12,0,2486.149
04/29/12,0,2486.155
04/29/12,0,2486.162
04/30/12,0,2486.168
04/30/12,0,2486.174
04/30/12,9.332853E-05,2486.18
04/30/12,0.0001333333,2486.186
04/30/12,0,2486.192
04/30/12,0,2486.198
04/30/12,0,2486.204
04/30/12,0,2486.21
04/30/12,0,2486.216
04/30/12,0,2486.222
05/01/12,0,2486.228
05/01/12,0,2486.234
05/01/12,0.0001866571,2486.24
05/01/12,0,2486.246
05/01/12,0,2486.252
05/01/12,0,2486.258
05/01/12,0,2486.265
05/01/12,0,2486.271
05/01/12,0,2486.277
05/01/12,0,2486.283
05/02/12,0,2486.289
05/02/12,0,2486.295
05/02/12,0,2486.301
05/02/12,0,2486.307
05/02/12,0,2486.313
05/02/12,0,2486.319
05/02/12,0,2486.325
05/02/12,0,2486.331
05/02/12,0,2486.337
05/02/12,0,2486.343
05/03/12,0,2486.349
05/03/12,0,2486.355
05/03/12,0,2486.361
05/03/12,0,2486.368
05/03/12,0,2486.374
05/03/12,0.001039885,2486.38
05/03/12,0,2486.386
05/03/12,0,2486.392
05/03/12,0,2486.398
05/03/12,0,2486.404
05/04/12,0,2486.41
05/04/12,0,2486.416
05/04/12,0,2486.422
05/04/12,0,2486.428
05/04/12,0,2486.434
05/04/12,0,2486.44
05/04/12,0,2486.446
05/04/12,0,2486.452
05/04/12,0,2486.458
05/04/12,0,2486.465
05/05/12,0,2486.471
05/05/12,0,2486.477
05/05/12,0,2486.483
05/05/12,0,2486.489
05/05/12,0,2486.495
05/05/12,0,2486.501
05/05/12,0,2486.507
05/05/12,0,2486.513
05/05/12,0,2486.519
05/05/12,0,2486.525
05/06/12,0,2486.531
05/06/12,0,2486.537
05/06/12,0,2486.543
05/06/12,0,2486.549
05/06/12,0,2486.555
05/06/12,0,2486.561
05/06/12,0,2486.568
05/06/12,0,2486.574
05/06/12,0,2486.58
05/06/12,0,2486.586
05/07/12,0,2486.592
05/07/12,0,2486.598
05/07/12,0,2486.604
05/07/12,0,2486.61
05/07/12,0,2486.616
05/07/12,0,2486.622
05/07/12,9.332694E-05,2486.628
05/07/12,0,2486.634
05/07/12,0,2486.64
05/07/12,7.333813E-05,2486.646
05/08/12,0,2486.652
05/08/12,0,2486.658
05/08/12,0,2486.664
05/08/12,0,2486.671
05/08/12,0,2486.677
05/08/12,0,2486.683
05/08/12,0,2486.689
05/08/12,0,2486.695
05/08/12,0.001066667,2486.701
05/08/12,0.0005399568,2486.707
05/09/12,0,2486.713
05/09/12,0,2486.719
05/09/12,0,2486.725
05/09/12,0,2486.731
05/09/12,0,2486.737
05/09/12,0,2486.743
05/09/12,0,2486.749
05/09/12,0,2486.755
05/09/12,0,2486.761
05/09/12,0,2486.767
05/10/12,0,2486.774
05/10/12,0,2486.78
05/10/12,0,2486.786
05/10/12,0,2486.792
05/10/12,0,2486.798
05/10/12,0,2486.804
05/10/12,0,2486.81
05/10/12,0,2486.816
05/10/12,0,2486.822
05/10/12,0,2486.828
05/11/12,0,2486.834
05/11/12,0,2486.84
05/11/12,0,2486.846
05/11/12,0,2486.852
05/11/12,0,2486.858
05/11/12,0,2486.864
05/11/12,0,2486.87
05/11/12,0,2486.877
05/11/12,0,2486.883
05/11/12,0,2486.889
05/12/12,0,2486.895
05/12/12,0,2486.901
05/12/12,0,2486.907
05/12/12,0,2486.913
05/12/12,0,2486.919
05/12/12,0,2486.925
05/12/12,0,2486.931
05/12/12,0,2486.937
05/12/12,0,2486.943
05/12/12,0,2486.949
05/13/12,0,2486.955
05/13/12,0,2486.961
05/13/12,0,2486.967
05/13/12,0.0001749775,2486.974
05/13/12,5.294366E-05,2486.98
05/13/12,0,2486.986
05/13/12,0,2486.992
05/13/12,0.0001200144,2486.998
05/13/12,0,2487.004
05/13/12,0,2487.01
05/14/12,0,2487.016
05/14/12,8.703814E-05,2487.022
05/14/12,0.005144159,2487.028
05/14/12,0.00027776,2487.034
05/14/12,0,2487.04
05/14/12,0,2487.046
05/14/12,0,2487.052
05/14/12,0,2487.058
05/14/12,0.000145445,2487.064
05/14/12,0.0001799856,2487.07
05/15/12,0,2487.077
05/15/12,0,2487.083
05/15/12,0,2487.089
05/15/12,0,2487.095
05/15/12,0,2487.101
05/15/12,0,2487.107
05/15/12,0,2487.113
05/15/12,0,2487.119
05/15/12,0,2487.125
05/15/12,0,2487.131
05/16/12,0,2487.137
05/16/12,0,2487.143
05/16/12,0,2487.149
05/16/12,0,2487.155
05/16/12,0,2487.161
05/16/12,0,2487.167
05/16/12,0,2487.173
05/16/12,0,2487.18
05/16/12,0,2487.186
05/16/12,0,2487.192
05/17/12,0,2487.198
05/17/12,0,2487.204
05/17/12,0,2487.21
05/17/12,0,2487.216
05/17/12,0,2487.222
05/17/12,0,2487.228
05/17/12,0,2487.234
05/17/12,0,2487.24
05/17/12,0,2487.246
05/17/12,0,2487.252
05/18/12,0,2487.258
05/18/12,0,2487.264
05/18/12,0,2487.27
05/18/12,0,2487.276
05/18/12,0,2487.283
05/18/12,0,2487.289
05/18/12,0,2487.295
05/18/12,0,2487.301
05/18/12,0,2487.307
05/18/12,0,2487.313
05/19/12,0,2487.319
05/19/12,0,2487.325
05/19/12,0,2487.331
05/19/12,0,2487.337
05/19/12,0,2487.343
05/19/12,0,2487.349
05/19/12,0,2487.355
05/19/12,0,2487.361
05/19/12,0,2487.367
05/19/12,0,2487.373
05/20/12,0,2487.379
05/20/12,0,2487.386
05/20/12,9.332853E-05,2487.392
05/20/12,0.0001,2487.398
05/20/12,0,2487.404
05/20/12,0,2487.41
05/20/12,0,2487.416
05/20/12,0,2487.422
05/20/12,0,2487.428
05/20/12,0,2487.434
05/21/12,0,2487.44
05/21/12,0,2487.446
05/21/12,6.671471E-06,2487.452
05/21/12,0,2487.458
05/21/12,0,2487.464
05/21/12,0,2487.47
05/21/12,0,2487.476
05/21/12,0,2487.483
05/21/12,0,2487.489
05/21/12,0,2487.495
05/22/12,0,2487.501
05/22/12,0,2487.507
05/22/12,1.334294E-05,2487.513
05/22/12,0,2487.519
05/22/12,0,2487.525
05/22/12,0,2487.531
05/22/12,0,2487.537
05/22/12,0.0029,2487.543
05/22/12,0,2487.549
05/22/12,0,2487.555
05/23/12,0,2487.561
05/23/12,0,2487.567
05/23/12,0,2487.573
05/23/12,0,2487.579
05/23/12,0,2487.586
05/23/12,0,2487.592
05/23/12,0,2487.598
05/23/12,0,2487.604
05/23/12,0,2487.61
05/23/12,0,2487.616
05/24/12,0,2487.622
05/24/12,0,2487.628
05/24/12,0,2487.634
05/24/12,0,2487.64
05/24/12,0,2487.646
05/24/12,0,2487.652
05/24/12,0,2487.658
05/24/12,0,2487.664
05/24/12,0,2487.67
05/24/12,0,2487.676
05/25/12,0,2487.682
05/25/12,0,2487.689
05/25/12,0,2487.695
05/25/12,0,2487.701
05/25/12,0,2487.707
05/25/12,0,2487.713
05/25/12,0,2487.719
05/25/12,0,2487.725
05/25/12,0,2487.731
05/25/12,0,2487.737
05/26/12,0,2487.743
05/26/12,0,2487.749
05/26/12,0,2487.755
05/26/12,0,2487.761
05/26/12,0,2487.767
05/26/12,0,2487.773
05/26/12,0,2487.779
05/26/12,0,2487.785
05/26/12,0,2487.792
05/26/12,0.0001179468,2487.798
05/27/12,0,2487.804
05/27/12,0,2487.81
05/27/12,0,2487.816
05/27/12,0,2487.822
05/27/12,0,2487.828
05/27/12,0,2487.834
05/27/12,0,2487.84
05/27/12,0,2487.846
05/27/12,0,2487.852
05/27/12,0,2487.858
05/28/12,0,2487.864
05/28/12,0,2487.87
05/28/12,0,2487.876
05/28/12,0,2487.882
05/28/12,0,2487.888
05/28/12,0,2487.895
05/28/12,0,2487.901
05/28/12,0,2487.907
05/28/12,0,2487.913
05/28/12,0.0009065756,2487.919
05/29/12,0,2487.925
05/29/12,0,2487.931
05/29/12,0,2487.937
05/29/12,0,2487.943
05/29/12,0,2487.949
05/29/12,0,2487.955
05/29/12,0,2487.961
05/29/12,0,2487.967
05/29/12,0,2487.973
05/29/12,0,2487.979
05/30/12,0,2487.985
05/30/12,0,2487.992
05/30/12,0,2487.998
05/30/12,0,2488.004
05/30/12,0,2488.01
05/30/12,0,2488.016
05/30/12,0,2488.022
05/30/12,0,2488.028
05/30/12,0,2488.034
05/30/12,0,2488.04
05/31/12,0,2488.046
05/31/12,0,2488.052
05/31/12,0,2488.058
05/31/12,0,2488.064
05/31/12,0,2488.07
05/31/12,0,2488.076
05/31/12,0,2488.082
05/31/12,0.0007842425,2488.088
05/31/12,0.000244416,2488.095
05/31/12,0.002174006,2488.101
06/01/12,0,2488.107
06/01/12,0,2488.113
06/01/12,0,2488.119
06/01/12,0,2488.125
06/01/12,0,2488.131
06/01/12,0,2488.137
06/01/12,0,2488.143
06/01/12,0,2488.149
06/01/12,0,2488.155
06/01/12,0,2488.161
06/02/12,0,2488.167
06/02/12,0,2488.173
06/02/12,0,2488.179
06/02/12,0,2488.185
06/02/12,0,2488.191
06/02/12,0,2488.198
06/02/12,0,2488.204
06/02/12,0,2488.21
06/02/12,0,2488.216
06/02/12,0,2488.222
06/03/12,0,2488.228
06/03/12,0,2488.234
06/03/12,0,2488.24
06/03/12,0,2488.246
06/03/12,0,2488.252
06/03/12,0,2488.258
06/03/12,0,2488.264
06/03/12,0,2488.27
06/03/12,0,2488.276
06/03/12,0,2488.282
06/04/12,0,2488.288
06/04/12,0,2488.294
06/04/12,0,2488.301
06/04/12,0,2488.307
06/04/12,0,2488.313
06/04/12,0,2488.319
06/04/12,0,2488.325
06/04/12,0,2488.331
06/04/12,0,2488.337
06/04/12,0,2488.343
06/05/12,0,2488.349
06/05/12,0,2488.355
06/05/12,0,2488.361
06/05/12,0,2488.367
06/05/12,0,2488.373
06/05/12,0,2488.379
06/05/12,0,2488.385
06/05/12,0,2488.391
06/05/12,0,2488.397
06/05/12,0,2488.404
06/06/12,0,2488.41
06/06/12,0,2488.416
06/06/12,0,2488.422
06/06/12,0,2488.428
06/06/12,0,2488.434
06/06/12,0,2488.44
06/06/12,0,2488.446
06/06/12,0,2488.452
06/06/12,0,2488.458
06/06/12,0,2488.464
06/07/12,0,2488.47
06/07/12,0,2488.476
06/07/12,0,2488.482
06/07/12,0,2488.488
06/07/12,0,2488.494
06/07/12,0,2488.501
06/07/12,0,2488.507
06/07/12,0,2488.513
06/07/12,0,2488.519
06/07/12,0,2488.525
06/08/12,0,2488.531
06/08/12,0,2488.537
06/08/12,0,2488.543
06/08/12,0,2488.549
06/08/12,0,2488.555
06/08/12,0,2488.561
06/08/12,0,2488.567
06/08/12,0,2488.573
06/08/12,0,2488.579
06/08/12,0,2488.585
06/09/12,0,2488.591
06/09/12,0,2488.597
06/09/12,0,2488.604
06/09/12,0,2488.61
06/09/12,0,2488.616
06/09/12,0,2488.622
06/09/12,0,2488.628
06/09/12,0,2488.634
06/09/12,0,2488.64
06/09/12,0,2488.646
06/10/12,0,2488.652
06/10/12,0,2488.658
06/10/12,0,2488.664
06/10/12,0,2488.67
06/10/12,0,2488.676
06/10/12,0,2488.682
06/10/12,0,2488.688
06/10/12,0,2488.694
06/10/12,0,2488.7
06/10/12,0,2488.707
06/11/12,0,2488.713
06/11/12,0,2488.719
06/11/12,1.829747E-11,2488.725
06/11/12,6.666667E-05,2488.731
06/11/12,0,2488.737
06/11/12,0.0001266859,2488.743
06/11/12,4.666347E-05,2488.749
06/11/12,0,2488.755
06/11/12,0,2488.761
06/11/12,0,2488.767
06/12/12,0,2488.773
06/12/12,0,2488.779
06/12/12,0,2488.785
06/12/12,0,2488.791
06/12/12,0,2488.797
06/12/12,0,2488.803
06/12/12,0,2488.81
06/12/12,0,2488.816
06/12/12,0,2488.822
06/12/12,0,2488.828
06/13/12,0,2488.834
06/13/12,0,2488.84
06/13/12,0,2488.846
06/13/12,0,2488.852
06/13/12,0,2488.858
06/13/12,0,2488.864
06/13/12,0,2488.87
06/13/12,0,2488.876
06/13/12,0,2488.882
06/13/12,0,2488.888
06/14/12,0,2488.894
06/14/12,0,2488.9
06/14/12,0,2488.906
06/14/12,0,2488.913
06/14/12,0,2488.919
06/14/12,0,2488.925
06/14/12,0,2488.931
06/14/12,0,2488.937
06/14/12,0,2488.943
06/14/12,0,2488.949
06/15/12,0,2488.955
06/15/12,0,2488.961
06/15/12,0,2488.967
06/15/12,0,2488.973
06/15/12,0,2488.979
06/15/12,0,2488.985
06/15/12,0,2488.991
06/15/12,0,2488.997
06/15/12,0,2489.003
06/15/12,0,2489.01
06/16/12,0,2489.016
06/16/12,0,2489.022
06/16/12,0,2489.028
06/16/12,0,2489.034
06/16/12,0,2489.04
06/16/12,0,2489.046
06/16/12,0,2489.052
06/16/12,0,2489.058
06/16/12,0,2489.064
06/16/12,0,2489.07
06/17/12,0,2489.076
06/17/12,0,2489.082
06/17/12,0.0005,2489.088
06/17/12,0,2489.094
06/17/12,0.001354581,2489.1
06/17/12,0,2489.106
06/17/12,0,2489.113
06/17/12,0,2489.119
06/17/12,0,2489.125
06/17/12,0,2489.131
06/18/12,0,2489.137
06/18/12,0,2489.143
06/18/12,0,2489.149
06/18/12,0,2489.155
06/18/12,0,2489.161
06/18/12,0,2489.167
06/18/12,0,2489.173
06/18/12,0,2489.179
06/18/12,0,2489.185
06/18/12,0,2489.191
06/19/12,0,2489.197
06/19/12,0,2489.203
06/19/12,0,2489.209
06/19/12,0,2489.216
06/19/12,0,2489.222
06/19/12,0,2489.228
06/19/12,0,2489.234
06/19/12,0,2489.24
06/19/12,0,2489.246
06/19/12,0,2489.252
06/20/12,0,2489.258
06/20/12,0,2489.264
06/20/12,0,2489.27
06/20/12,0,2489.276
06/20/12,0,2489.282
06/20/12,0,2489.288
06/20/12,0,2489.294
06/20/12,0,2489.3
06/20/12,0,2489.306
06/20/12,0,2489.312
06/21/12,0,2489.319
06/21/12,0,2489.325
06/21/12,0,2489.331
06/21/12,0,2489.337
06/21/12,0,2489.343
06/21/12,0,2489.349
06/21/12,0,2489.355
06/21/12,0,2489.361
06/21/12,0,2489.367
06/21/12,0,2489.373
06/22/12,0,2489.379
06/22/12,0,2489.385
06/22/12,0,2489.391
06/22/12,0,2489.397
06/22/12,0,2489.403
06/22/12,0,2489.409
06/22/12,0,2489.415
06/22/12,0,2489.422
06/22/12,0,2489.428
06/22/12,0,2489.434
06/23/12,0,2489.44
06/23/12,0,2489.446
06/23/12,0,2489.452
06/23/12,0,2489.458
06/23/12,0,2489.464
06/23/12,0,2489.47
06/23/12,0,2489.476
06/23/12,0,2489.482
06/23/12,0,2489.488
06/23/12,0,2489.494
06/24/12,0,2489.5
06/24/12,0,2489.506
06/24/12,0,2489.512
06/24/12,0,2489.519
06/24/12,0,2489.525
06/24/12,0,2489.531
06/24/12,0,2489.537
06/24/12,0,2489.543
06/24/12,0,2489.549
06/24/12,0,2489.555
06/25/12,0,2489.561
06/25/12,0,2489.567
06/25/12,0,2489.573
06/25/12,0,2489.579
06/25/12,0,2489.585
06/25/12,0,2489.591
06/25/12,0,2489.597
06/25/12,0,2489.603
06/25/12,0,2489.609
06/25/12,0,2489.615
06/26/12,0,2489.622
06/26/12,0,2489.628
06/26/12,0,2489.634
06/26/12,0,2489.64
06/26/12,0,2489.646
06/26/12,0,2489.652
06/26/12,0,2489.658
06/26/12,0,2489.664
06/26/12,0,2489.67
06/26/12,0,2489.676
06/27/12,0,2489.682
06/27/12,0,2489.688
06/27/12,0,2489.694
06/27/12,0,2489.7
06/27/12,0,2489.706
06/27/12,0,2489.712
06/27/12,0,2489.718
06/27/12,0,2489.725
06/27/12,0,2489.731
06/27/12,0,2489.737
06/28/12,0,2489.743
06/28/12,0,2489.749
06/28/12,0,2489.755
06/28/12,0,2489.761
06/28/12,0,2489.767
06/28/12,0,2489.773
06/28/12,0,2489.779
06/28/12,0,2489.785
06/28/12,0,2489.791
06/28/12,0,2489.797
06/29/12,0,2489.803
06/29/12,0,2489.809
06/29/12,0,2489.815
06/29/12,0,2489.821
06/29/12,0,2489.828
06/29/12,0,2489.834
06/29/12,0,2489.84
06/29/12,0,2489.846
06/29/12,0,2489.852
06/29/12,0,2489.858
06/30/12,0,2489.864
06/30/12,0,2489.87
06/30/12,0,2489.876
06/30/12,0,2489.882
06/30/12,0,2489.888
06/30/12,0,2489.894
06/30/12,0,2489.9
06/30/12,0,2489.906
06/30/12,0,2489.912
06/30/12,0,2489.918
07/01/12,0,2489.924
07/01/12,0,2489.931
07/01/12,0,2489.937
07/01/12,0,2489.943
07/01/12,0,2489.949
07/01/12,0,2489.955
07/01/12,0,2489.961
07/01/12,0,2489.967
07/01/12,0,2489.973
07/01/12,0,2489.979
07/02/12,0,2489.985
07/02/12,0,2489.991
07/02/12,0,2489.997
07/02/12,0,2490.003
07/02/12,0,2490.009
07/02/12,0,2490.015
07/02/12,0,2490.021
07/02/12,0,2490.028
07/02/12,0,2490.034
07/02/12,0,2490.04
07/03/12,0,2490.046
07/03/12,0,2490.052
07/03/12,0,2490.058
07/03/12,0,2490.064
07/03/12,0,2490.07
07/03/12,0,2490.076
07/03/12,0,2490.082
07/03/12,0,2490.088
07/03/12,0,2490.094
07/03/12,0,2490.1
07/04/12,0,2490.106
07/04/12,0,2490.112
07/04/12,0,2490.118
07/04/12,0,2490.124
07/04/12,0,2490.131
07/04/12,0,2490.137
07/04/12,0,2490.143
07/04/12,0,2490.149
07/04/12,0,2490.155
07/04/12,0,2490.161
07/05/12,0,2490.167
07/05/12,0,2490.173
07/05/12,0,2490.179
07/05/12,0,2490.185
07/05/12,0,2490.191
07/05/12,0,2490.197
07/05/12,0,2490.203
07/05/12,0,2490.209
07/05/12,0,2490.215
07/05/12,0,2490.221
07/06/12,0,2490.227
07/06/12,0,2490.234
07/06/12,0,2490.24
07/06/12,0,2490.246
07/06/12,0,2490.252
07/06/12,0,2490.258
07/06/12,0,2490.264
07/06/12,0,2490.27
07/06/12,0,2490.276
07/06/12,0,2490.282
07/07/12,0,2490.288
07/07/12,0,2490.294
07/07/12,0,2490.3
07/07/12,0,2490.306
07/07/12,0,2490.312
07/07/12,0,2490.318
07/07/12,0,2490.324
07/07/12,0,2490.33
07/07/12,0,2490.337
07/07/12,0,2490.343
07/08/12,0.003169434,2490.349
07/08/12,0.0001608641,2490.355
07/08/12,0.0001000721,2490.361
07/08/12,0.0001333333,2490.367
07/08/12,0,2490.373
07/08/12,0,2490.379
07/08/12,0,2490.385
07/08/12,0,2490.391
07/08/12,0,2490.397
07/08/12,0,2490.403
07/09/12,0,2490.409
07/09/12,0,2490.415
07/09/12,0,2490.421
07/09/12,0,2490.427
07/09/12,0,2490.433
07/09/12,0,2490.44
07/09/12,0,2490.446
07/09/12,0,2490.452
07/09/12,0,2490.458
07/09/12,0.0001066475,2490.464
07/10/12,0,2490.47
07/10/12,0,2490.476
07/10/12,0,2490.482
07/10/12,0,2490.488
07/10/12,0,2490.494
07/10/12,0,2490.5
07/10/12,0,2490.506
07/10/12,0,2490.512
07/10/12,0,2490.518
07/10/12,0,2490.524
07/11/12,0,2490.53
07/11/12,0,2490.537
07/11/12,0,2490.543
07/11/12,0,2490.549
07/11/12,0,2490.555
07/11/12,0,2490.561
07/11/12,0,2490.567
07/11/12,0,2490.573
07/11/12,0,2490.579
07/11/12,0,2490.585
07/12/12,0,2490.591
07/12/12,0,2490.597
07/12/12,0,2490.603
07/12/12,0,2490.609
07/12/12,0,2490.615
07/12/12,0,2490.621
07/12/12,0,2490.627
07/12/12,0,2490.633
07/12/12,0,2490.64
07/12/12,0,2490.646
07/13/12,0,2490.652
07/13/12,0,2490.658
07/13/12,0.0004,2490.664
07/13/12,0,2490.67
07/13/12,0,2490.676
07/13/12,0,2490.682
07/13/12,0,2490.688
07/13/12,9.110399E-05,2490.694
07/13/12,0,2490.7
07/13/12,0,2490.706
07/14/12,0,2490.712
07/14/12,0,2490.718
07/14/12,0,2490.724
07/14/12,0,2490.73
07/14/12,0,2490.736
07/14/12,0,2490.743
07/14/12,0,2490.749
07/14/12,0,2490.755
07/14/12,0,2490.761
07/14/12,0,2490.767
07/15/12,1.334293E-05,2490.773
07/15/12,0,2490.779
07/15/12,0,2490.785
07/15/12,0,2490.791
07/15/12,0,2490.797
07/15/12,0,2490.803
07/15/12,0,2490.809
07/15/12,6.666663E-05,2490.815
07/15/12,0,2490.821
07/15/12,0,2490.827
07/16/12,0,2490.833
07/16/12,0,2490.839
07/16/12,0,2490.846
07/16/12,0,2490.852
07/16/12,0,2490.858
07/16/12,0,2490.864
07/16/12,0,2490.87
07/16/12,0,2490.876
07/16/12,0,2490.882
07/16/12,0,2490.888
07/17/12,0,2490.894
07/17/12,0,2490.9
07/17/12,0,2490.906
07/17/12,0,2490.912
07/17/12,0,2490.918
07/17/12,0,2490.924
07/17/12,0,2490.93
07/17/12,0,2490.936
07/17/12,0,2490.942
07/17/12,0,2490.949
07/18/12,0,2490.955
07/18/12,0,2490.961
07/18/12,0,2490.967
07/18/12,0,2490.973
07/18/12,0,2490.979
07/18/12,0,2490.985
07/18/12,0,2490.991
07/18/12,0,2490.997
07/18/12,0,2491.003
07/18/12,0.0027,2491.009
07/19/12,0.0002333336,2491.015
07/19/12,0,2491.021
07/19/12,0,2491.027
07/19/12,0,2491.033
07/19/12,0,2491.039
07/19/12,0.0001470466,2491.046
07/19/12,0,2491.052
07/19/12,0,2491.058
07/19/12,3.333333E-05,2491.064
07/19/12,0.0002318628,2491.07
07/20/12,0,2491.076
07/20/12,0,2491.082
07/20/12,0,2491.088
07/20/12,0,2491.094
07/20/12,9.779199E-05,2491.1
07/20/12,0,2491.106
07/20/12,0,2491.112
07/20/12,0.0006124211,2491.118
07/20/12,0,2491.124
07/20/12,0,2491.13
07/21/12,0,2491.136
07/21/12,0,2491.142
07/21/12,0,2491.149
07/21/12,0,2491.155
07/21/12,0,2491.161
07/21/12,0,2491.167
07/21/12,0,2491.173
07/21/12,0,2491.179
07/21/12,0,2491.185
07/21/12,0,2491.191
07/22/12,0,2491.197
07/22/12,0,2491.203
07/22/12,0,2491.209
07/22/12,0,2491.215
07/22/12,0,2491.221
07/22/12,0,2491.227
07/22/12,0,2491.233
07/22/12,0,2491.239
07/22/12,0,2491.245
07/22/12,0,2491.252
07/23/12,0,2491.258
07/23/12,0,2491.264
07/23/12,0,2491.27
07/23/12,0,2491.276
07/23/12,0,2491.282
07/23/12,0,2491.288
07/23/12,0,2491.294
07/23/12,0,2491.3
07/23/12,0,2491.306
07/23/12,0,2491.312
07/24/12,0,2491.318
07/24/12,0,2491.324
07/24/12,0,2491.33
07/24/12,0,2491.336
07/24/12,0,2491.342
07/24/12,0,2491.348
07/24/12,0,2491.355
07/24/12,0,2491.361
07/24/12,0,2491.367
07/24/12,0,2491.373
07/25/12,0,2491.379
07/25/12,0,2491.385
07/25/12,0,2491.391
07/25/12,0,2491.397
07/25/12,0,2491.403
07/25/12,0,2491.409
07/25/12,0,2491.415
07/25/12,0,2491.421
07/25/12,0,2491.427
07/25/12,0,2491.433
07/26/12,0,2491.439
07/26/12,0,2491.445
07/26/12,0,2491.452
07/26/12,0,2491.458
07/26/12,0,2491.464
07/26/12,0,2491.47
07/26/12,0,2491.476
07/26/12,0,2491.482
07/26/12,0,2491.488
07/26/12,0,2491.494
07/27/12,0,2491.5
07/27/12,0,2491.506
07/27/12,0,2491.512
07/27/12,0,2491.518
07/27/12,0,2491.524
07/27/12,0,2491.53
07/27/12,0,2491.536
07/27/12,0,2491.542
07/27/12,0.00262,2491.548
07/27/12,0,2491.555
07/28/12,0,2491.561
07/28/12,0,2491.567
07/28/12,0,2491.573
07/28/12,0,2491.579
